ID,成品面料内部编号,基础面料编号,颜色内部编号,修图参考图链接地址,html????
6444,DSZ_BK,DSZ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117103947.jpg,#232323
6444,DSZ_BK,DSZ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117103947.jpg,#232323
6444,DSZ_BK,DSZ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117103947.jpg,#232323
7366,DXM_BG,DXM,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240115173810.jpg,#D7C3B9
6310,DXM_BK,DXM,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117103454.jpg,#232323
9132,DXM_DAOR,DXM,DAOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240723103521.jpg,#B95537
9132,DXM_DAOR,DXM,DAOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240723103521.jpg,#B95537
11428,DXM_DBR,DXM,DBR,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260423154212.jpeg,#412319
9671,DXM_FGN,DXM,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241231180526.png,#194137
10450,DXM_IBL,DXM,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250516100140.jpeg,#232341
7358,DXM_LAGN,DXM,LAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240115173842.jpg,#4B5541
7283,DXM_LEVT,DXM,LEVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240301161137.jpg,#AF9BCD
10567,DXM_LHGN,DXM,LHGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250616172844.jpg,#9BB9AF
9734,DXM_LOPK,DXM,LOPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205095349.png,#EBCDC3
8574,DXM_LRD,DXM,LRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250326100318.jpg,#B92D2D
10286,DXM_LVT,DXM,LVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251231144114.jpg,#CDB9E1
6513,DXM_NBL,DXM,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250326100722.jpg,#232D4B
9672,DXM_PPK,DXM,PPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250418164342.jpg,#E1B9B9
9747,DXM_PRBL,DXM,PRBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250331111110.jpg,#AFCDE1
8219,DXM_PSBL,DXM,PSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241031172334.jpg,#AFC3CD
10446,DXM_RGN,DXM,RGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250515105817.jpeg,#41554B
8410,DXM_SPK,DXM,SPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240131180257.jpg,#F5C3CD
6388,DXM_WT,DXM,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250120135741.jpg,#EBEBEB
10285,DXM_YLLGN,DXM,YLLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250328174505.jpeg,#B9B99B
10775,DZDH_BK,DZDH,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251114172528.jpg,#2D2D2D
11019,DZDH_JRD,DZDH,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251114170951.jpg,#73232D
11018,DZDH_NBL,DZDH,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251114170808.jpg,#192337
11020,DZDH_SVT,DZDH,SVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251114171138.jpg,#4B2D5F
9612,DZMJB_BK,DZMJB,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250305093925.jpg,#2D2D2D
10135,DZMJB_CAPK,DZMJB,CAPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250307174155.jpg;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250415144445.png,#FFFFFF
9613,DZMJB_NBL,DZMJB,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241119141931.jpg,#232337
9607,DZMJB_WT,DZMJB,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250825181317.jpg,#EBEBEB
10694,ECWS_ALGA,ECWS,ALGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250729134345.png,#9B9B9B
8258,ECWS_BK,ECWS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250825174742.jpg,#232323
10695,ECWS_CHA,ECWS,CHA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250729134356.png,#C3B9A5
9501,ECWS_DGB,ECWS,DGB,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205092550.jpg,#55697D
10417,ECWS_DGN,ECWS,DGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250516104051.jpg,#19372D
11048,ECWS_GCGN,ECWS,GCGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251119101832.jpg,#AFB9AF
9502,ECWS_GD,ECWS,GD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205092736.jpg,#CDAF91
10416,ECWS_JRD,ECWS,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250516104145.jpg,#73192D
10849,ECWS_LAGN,ECWS,LAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251022105023.png,#373723
10310,ECWS_LTVT,ECWS,LTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250403162235.png,#B9AFC3
10205,ECWS_NBL,ECWS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250313111339.png,#374155
11039,ECWS_PCPK,ECWS,PCPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251117180547.jpg,#EBC3C3
10816,ECWS_PRBL,ECWS,PRBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250918164457.png,#9BAFB9
11090,ECWS_PSBL,ECWS,PSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251126170506.jpg,#AFD7F5
10676,ECWS_RBG,ECWS,RBG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251126170744.jpg,#F5E1CD
8800,ECWS_WT,ECWS,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20251120165632.jpg,#EBEBEB
11063,FDH_BG,FDH,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251120145739.jpg,#C3B99B
11425,FGMQ_BG,FGMQ,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260309143945.png,#C3C3AF
11424,FGMQ_BK,FGMQ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260309143406.jpg,#232323
11423,FGMQ_WDPK,FGMQ,WDPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260309143006.jpeg,#C3375F
11416,FGMQ_WT,FGMQ,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260325152555.jpg,#E1E1E1
11187,FHM_BK,FHM,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251230141936.jpg,#232323
11191,FHM_BLPK,FHM,BLPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260402103342.jpg,#EBCDC3
11188,FHM_LBL,FHM,LBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251230142521.jpeg,#C3D7EB
11186,FHM_WT,FHM,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251230142019.jpeg,#F5F5EB
8783,FMJB_PGBL,FMJB,PGBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240521132606.jpg,#91E1CD
8782,FMJB_WT,FMJB,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/houtianyi--fabric-pefer-pic20240424094322.png,#B9B9C3
3467,FMLJ_1WRD,FMLJ,1WRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240625134817.jpg,#7D2323
4597,FMLJ_2BK,FMLJ,2BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220225170421.jpg,#23232D
4597,FMLJ_2BK,FMLJ,2BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220225170421.jpg,#23232D
6864,FMLJ_AGA,FMLJ,AGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230516142614.jpg,#4B4B55
4907,FMLJ_BGN,FMLJ,BGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220217133728.jpg,#05414B
2815,FMLJ_BK,FMLJ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116180546.jpg,#2D2D2D
2815,FMLJ_BK,FMLJ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116180546.jpg,#2D2D2D
7023,FMLJ_BL,FMLJ,BL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250110133331.jpg,#234B69
9725,FMLJ_CPK,FMLJ,CPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250210152417.png,#E13773
10389,FMLJ_CRD,FMLJ,CRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250425133846.jpeg,#AF190F
7022,FMLJ_CRPK,FMLJ,CRPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240304175205.jpg,#EBA5A5
2817,FMLJ_EBL,FMLJ,EBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220217133739.jpg,#0F2369
8460,FMLJ_EMGN,FMLJ,EMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240109120446.jpg,#234137
8984,FMLJ_FGN,FMLJ,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240625175359.jpg,#193723
9098,FMLJ_FOR,FMLJ,FOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240715160226.jpg,#CD552D
5718,FMLJ_FPK,FMLJ,FPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240115174349.jpg,#FFB9B9
6339,FMLJ_GN,FMLJ,GN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240131113738.jpg,#193723
6339,FMLJ_GN,FMLJ,GN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240131113738.jpg,#193723
2917,FMLJ_JRD,FMLJ,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220114133653.jpg,#690519
9067,FMLJ_KGN,FMLJ,KGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240813171105.jpg,#37412D
9067,FMLJ_KGN,FMLJ,KGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240813171105.jpg,#37412D
5091,FMLJ_LAGN,FMLJ,LAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241113181614.jpg,#415537
5091,FMLJ_LAGN,FMLJ,LAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241113181614.jpg,#415537
4786,FMLJ_LRBL,FMLJ,LRBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220114133841.jpg,#192D7D
9631,FMLJ_LRPK,FMLJ,LRPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241113184102.jpg,#C34B73
5027,FMLJ_MBL,FMLJ,MBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220114133906.jpg,#232D41
8416,FMLJ_MNBL,FMLJ,MNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240205162036.png,#9BAFD7
3673,FMLJ_NBL,FMLJ,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230714140216.jpg,#192D41
9993,FMLJ_PGBL,FMLJ,PGBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250117102710.jpg,#91CDD7
4769,FMLJ_PK01,FMLJ,PK01,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220309164428.jpg,#EB9191
6741,FMLJ_PP01,FMLJ,PP01,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240124192342.jpg,#371937
9728,FMLJ_QGB,FMLJ,QGB,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241128170356.jpeg,#414B69
7331,FMLJ_SVT,FMLJ,SVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250219150349.jpg,#4B2355
8554,FMLJ_WDPK,FMLJ,WDPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/common-file/pattern_code/59509a576c6c3719a14fa1a5e9986c5b.png;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250311155709.jpg,#FFFFFF
4581,FMLJ_WRD,FMLJ,WRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220309164459.jpg,#731923
3511,FMLJ_WT,FMLJ,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117175654.jpg,#EBEBEB
6743,FMLJ_WWRD,FMLJ,WWRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240125151144.jpg,#9B1923
7021,FMLJ_XGN,FMLJ,XGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240304175236.jpg,#A5C3C3
8985,FMLJ_ZBL,FMLJ,ZBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240625175015.jpg,#232D37
3315,FMLJ_ZRD,FMLJ,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240304175446.png,#911923
11509,FZS_NBL,FZS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260401171838.png,#0F1955
11216,GEX_GVPK,GEX,GVPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260104174657.jpeg,#C39191
11219,GEX_YL,GEX,YL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260106094545.jpeg,#E1CD9B
10022,GLQWYB_CAPK,GLQWYB,CAPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250123173905.jpg,#C3375F
10020,GLQWYB_CRD,GLQWYB,CRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250123173843.jpg,#9B0F0F
10021,GLQWYB_JGN,GLQWYB,JGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250123173854.jpg,#2D3723
10114,GLQWYB_NBL,GLQWYB,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250221151226.jpg,#192D41
8621,GMBSZ_APK,GMBSZ,APK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240613134818.jpg,#F52D69
8621,GMBSZ_APK,GMBSZ,APK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240613134818.jpg,#F52D69
8296,GMBSZ_BK,GMBSZ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240313183130.jpg,#2D2D2D
8874,GMBSZ_CA,GMBSZ,CA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240521142916.jpg,#A54B2D
10005,GMBSZ_LBL,GMBSZ,LBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250314153254.jpg,#C3E1F5
9616,GMBSZ_LMGN,GMBSZ,LMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205094309.jpg,#234B37
9589,GMBSZ_LWRD,GMBSZ,LWRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241031162300.png,#870F23
9822,GMBSZ_MMGN,GMBSZ,MMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241212170216.png,#055537
9590,GMBSZ_NBL,GMBSZ,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241031162233.jpg,#232341
8968,GMBSZ_NGN,GMBSZ,NGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240729140551.jpg,#194137
9897,GMBSZ_NGPK,GMBSZ,NGPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241231151919.png,#C39B87
11100,GMBSZ_TSBL,GMBSZ,TSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251128154609.png,#B9E1FF
8620,GMBSZ_WT,GMBSZ,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240313183320.jpg,#EBEBEB
8301,GMBSZ_WWRD,GMBSZ,WWRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240130134614.jpg,#9B2341
10006,GMBSZ_XTVT,GMBSZ,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250306102334.jpg,#C3B9CD
10006,GMBSZ_XTVT,GMBSZ,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250306102334.jpg,#C3B9CD
8728,GMMLZ_WDPK,GMMLZ,WDPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/houtianyi--fabric-pefer-pic20240411151237.png,#C34169
10280,GNZMQ_ABBG,GNZMQ,ABBG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250328133615.jpeg,#EBE1D7
6474,GNZMQ_BK,GNZMQ,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117104518.jpg,#372323
9272,GNZMQ_DAOR,GNZMQ,DAOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241114140512.jpg,#A54B2D
7344,GNZMQ_GGN,GNZMQ,GGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240521132420.jpg,#234B37
10034,GNZMQ_LIGN,GNZMQ,LIGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250125133237.jpg,#D7E1E1
6498,GNZMQ_NBL,GNZMQ,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240115180147.jpg,#192337
9270,GNZMQ_OWT,GNZMQ,OWT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240820100042.png,#D7D7D7
6495,GNZMQ_PK,GNZMQ,PK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240723170849.jpg,#F5C3C3
6500,GNZMQ_PSBL,GNZMQ,PSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241230110838.jpg,#B9E1F5
9271,GNZMQ_SGN,GNZMQ,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240820100310.jpeg,#AFCDB9
7343,GNZMQ_WRD,GNZMQ,WRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241114135622.jpg,#5F1923
6494,GNZMQ_WT,GNZMQ,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117181702.jpg,#E1E1E1
9312,GNZMQ_XTVT,GNZMQ,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241113172000.jpg,#E1CDEB
10281,GNZMQ_ZRD,GNZMQ,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250328134132.jpeg,#A5232D
10744,GTBDB_BYRD,GTBDB,BYRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250815141049.jpg,#4B050F
10801,GTBDB_CHA,GTBDB,CHA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250910162746.jpg,#EBCDB9
10810,GTBDB_NBL,GTBDB,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250916095945.jpg,#232D41
11124,GWML_BG,GWML,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260115140310.jpg,#D7CDC3
11123,GWML_BK,GWML,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251209092331.jpg,#737373
11128,GWML_GCGN,GWML,GCGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251215132718.jpg,#AFC3B9
11558,GWML_LYPK,GWML,LYPK,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhangjing08--fabric-pefer-pic20260410092803.jpeg,#EBB9CD
11125,GWML_PSBL,GWML,PSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251209111010.jpg,#B9CDEB
8951,GZLS_BK,GZLS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240613100607.jpg,#232323
8951,GZLS_BK,GZLS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240613100607.jpg,#232323
8950,GZLS_DBL,GZLS,DBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829144255.jpg,#192337
8950,GZLS_DBL,GZLS,DBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829144255.jpg,#192337
8952,GZLS_JRD,GZLS,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829144816.jpg,#4B0F19
8952,GZLS_JRD,GZLS,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829144816.jpg,#4B0F19
9796,GZLS_SGN,GZLS,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241210143932.png,#9BAF91
8833,GZLS_WT,GZLS,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240613100245.jpg,#F5F5EB
8833,GZLS_WT,GZLS,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240613100245.jpg,#F5F5EB
10696,HCJHW_BK,HCJHW,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250729161728.jpg,#232323
10860,HCJHW_CHA,HCJHW,CHA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251014095226.png,#E1D7C3
10685,HCJHW_DG,HCJHW,DG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250729161555.jpg,#05372D
10861,HCJHW_DGB,HCJHW,DGB,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251117145655.png,#E1EBE1
